dates,dhaka,chittagong,comilla,mymensingh,sylhet,khulna,rajshahi,barishal,rangpur,month
2016-10-02,3115.0,1010.0,725.0,400.0,332.0,940.0,866.0,177.0,435.0,10
2016-10-03,3114.0,940.0,728.0,438.0,364.0,955.0,888.0,162.0,457.0,10
2016-10-04,3320.0,890.0,720.0,458.0,360.0,940.0,860.0,175.0,430.0,10
2016-10-05,3194.0,993.0,787.0,440.0,349.0,960.0,835.0,175.0,447.0,10
2016-10-06,3236.0,972.0,770.0,458.0,345.0,971.0,878.0,175.0,449.0,10
2016-10-07,3162.0,961.0,805.0,427.0,340.0,976.0,890.0,168.0,454.0,10
2016-10-08,2958.0,912.0,784.0,422.0,342.25,957.0,905.0,183.0,473.0,10
2016-10-09,3238.0,923.0,764.0,419.0,346.0,944.0,859.0,170.0,479.0,10
2016-10-10,3250.0,949.0,791.0,413.0,351.0,959.0,837.0,183.0,454.0,10
2016-10-11,3162.0,961.0,744.0,388.0,334.0,963.0,865.0,167.0,465.0,10
2016-10-12,2865.0,842.0,773.75,403.0,316.0,961.0,754.0,165.25,438.0,10
2016-10-13,2947.0,837.0,711.0,389.0,293.0,928.0,848.0,183.0,437.0,10
2016-10-14,3061.0,848.0,765.0,389.0,304.0,904.0,825.0,161.0,432.0,10
2016-10-15,2775.0,829.0,720.0,421.0,342.0,936.0,782.0,169.0,445.0,10
2016-10-16,3240.0,923.0,791.0,414.0,360.0,963.0,809.0,179.0,461.0,10
2016-10-17,3438.0,890.0,706.0,393.0,374.0,859.0,811.0,198.0,415.0,10
2016-10-18,3239.0,895.0,655.0,408.0,360.0,925.0,855.0,180.0,420.0,10
2016-10-19,3123.0,900.0,796.0,422.0,365.0,959.0,838.0,151.0,521.0,10
2016-10-20,3271.0,967.0,707.0,426.0,358.0,930.0,870.25,157.0,394.0,10
2016-10-21,3197.0,849.0,743.0,455.0,356.0,966.0,850.0,178.0,461.0,10
2016-10-22,2909.0,817.0,759.0,478.0,319.0,931.0,828.0,175.0,460.0,10
2016-10-23,3183.0,906.0,769.0,520.0,347.0,939.0,852.0,177.0,451.0,10
2016-10-24,3187.0,862.0,717.75,464.0,348.0,891.0,780.0,165.0,458.0,10
2016-10-25,3255.0,835.0,753.0,450.0,339.0,953.0,875.0,168.0,464.0,10
2016-10-26,3212.0,897.0,751.0,435.0,350.0,946.0,877.0,156.0,476.0,10
2016-10-27,3253.0,904.0,807.0,400.0,358.0,978.0,879.0,164.0,486.0,10
2016-10-28,3041.0,896.0,674.0,409.0,322.75,936.0,780.0,155.0,450.0,10
2016-10-29,2679.0,804.0,629.0,440.0,286.0,855.0,768.0,148.0,429.0,10
2016-10-30,3071.0,911.0,692.0,437.0,336.0,964.0,820.0,163.0,444.0,10
2016-10-31,3122.0,934.0,778.0,442.0,342.0,937.0,807.0,169.0,445.0,10
2016-11-01,3217.0,911.0,705.0,430.0,343.0,911.0,802.0,156.0,439.25,11
2016-11-02,3077.0,889.0,802.0,426.0,322.0,969.0,847.0,174.0,446.0,11
2016-11-03,3155.0,922.0,782.0,425.0,323.0,919.0,876.0,180.0,454.0,11
2016-11-04,3178.0,907.0,741.0,406.0,335.0,924.0,824.0,174.0,402.0,11
2016-11-05,2520.0,819.0,644.0,441.0,284.25,831.75,754.0,150.0,426.0,11
2016-11-06,2586.0,858.5,679.5,466.0,249.0,888.25,724.0,156.25,441.0,11
2016-11-07,2507.0,684.0,596.0,477.0,254.0,843.0,757.0,156.0,427.0,11
2016-11-08,2680.0,798.0,627.0,446.0,278.0,860.0,762.0,145.0,446.0,11
2016-11-09,2747.0,831.0,609.0,480.0,303.25,812.0,734.0,150.0,418.0,11
2016-11-10,2800.0,915.0,604.0,451.0,304.75,845.0,727.0,144.0,420.0,11
2016-11-11,2798.0,834.0,613.0,434.0,297.1875,833.0,739.0,146.0,429.0,11
2016-11-12,2263.0,720.0,602.0,458.0,278.0,808.1875,713.25,139.0,410.0,11
2016-11-13,2694.0,810.0,639.0,484.0,278.75,828.0,724.0,154.0625,443.0,11
2016-11-14,2822.0,825.0,635.0,485.0,279.0,865.0,749.0,149.0,414.0,11
2016-11-15,2798.0,841.0,645.0,435.0,284.75,842.0,708.0,144.0,427.0,11
2016-11-16,2811.0,849.0,619.0,449.0,281.0,817.0,689.0,142.0,411.0,11
2016-11-17,2776.0,818.0,639.0,462.0,283.0,844.0,734.0,139.0,430.0,11
2016-11-18,2715.0,893.0,609.0,442.0,274.0,835.0,716.0,145.0,440.0,11
2016-11-19,2258.0,735.0,586.0,448.0,254.0,794.234375,700.3125,140.25,414.0,11
2016-11-20,2672.0,807.0,618.0,446.0,269.0,822.0,724.0,149.078125,440.0,11
2016-11-21,2712.0,761.0,601.0,443.0,258.0,849.0,738.0,141.0,436.0,11
2016-11-22,2642.0,787.0,611.0,438.0,257.0,842.0,738.0,144.0,428.0,11
2016-11-23,2708.0,826.0,615.0,474.0,260.0,836.0,730.0,144.0,420.0,11
2016-11-24,2689.0,847.0,585.0,461.0,255.0,821.0,707.0,143.0,419.0,11
2016-11-25,2636.0,813.0,584.0,465.0,257.0,839.0,713.0,142.0,443.0,11
2016-11-26,2182.0,734.0,572.0,441.0,268.0,785.60546875,686.890625,136.0,421.0,11
2016-11-27,2536.0,797.0,604.0,456.0,261.0,829.0,718.0,143.0,436.0,11
2016-11-28,2603.0,745.0,591.0,462.0,262.0,828.0,723.0,144.0,441.0,11
2016-11-29,2665.0,771.0,605.0,468.0,261.0,844.0,718.0,144.0,448.0,11
2016-11-30,2698.0,795.0,632.0,460.0,264.0,839.0,727.0,150.0,434.0,11
2016-12-01,2746.0,767.0,610.0,484.0,272.0,855.0,723.0,147.0,454.0,12
2016-12-02,2638.0,798.0,606.0,454.0,274.0,851.0,715.0,143.0,448.0,12
2016-12-03,2239.0,733.0,590.0,452.0,250.0,777.2099609375,678.05078125,136.0,415.0,12
2016-12-04,2617.0,877.0,626.0,464.0,264.0,832.0,720.0,143.0,422.0,12
2016-12-05,2681.0,833.0,600.0,470.0,254.0,831.0,739.0,147.0,441.0,12
2016-12-06,2657.0,811.0,614.0,477.0,266.0,833.0,735.0,146.0,443.0,12
2016-12-07,2608.0,825.0,618.0,463.0,260.0,831.0,735.0,150.0,444.0,12
2016-12-08,2661.0,882.0,609.0,455.0,262.25,847.0,725.0,140.0,438.0,12
2016-12-09,2646.0,862.0,604.0,455.0,268.0,828.0,731.0,148.0,452.0,12
2016-12-10,2161.0,733.0,590.0,446.0,247.0,776.203857421875,673.7353515625,139.0,413.0,12
2016-12-11,2481.0,789.0,577.0,435.0,259.0,820.0,715.0,145.0,441.0,12
2016-12-12,2508.0,804.0,597.0,446.0,254.0,818.0,726.0,146.0,450.0,12
2016-12-13,2537.0,833.0,597.0,452.0,263.0,853.0,721.0,142.0,454.0,12
2016-12-14,2315.0,755.0,574.0,454.0,258.0,822.0,731.0,142.0,453.0,12
2016-12-15,2532.0,789.0,611.0,459.0,262.0,836.0,741.0,143.0,449.0,12
2016-12-16,2503.0,820.0,600.0,465.0,267.0,856.0,726.0,144.0,450.0,12
2016-12-17,2119.0,710.25,554.0,426.0,242.0,788.1034545898438,671.696533203125,139.0,424.0,12
2016-12-18,2406.0,782.0,602.0,479.0,262.0,840.0,702.0,147.0,437.0,12
2016-12-19,2445.0,810.0,599.0,475.0,261.0,840.0,727.0,145.0,446.0,12
2016-12-20,2475.0,831.0,604.0,461.0,257.0,843.0,732.0,138.0,450.0,12
2016-12-21,2499.0,817.0,601.0,464.0,265.0,834.0,739.0,144.0,448.0,12
2016-12-22,2479.0,806.0,613.0,457.0,260.0,850.0,712.0,144.0,453.0,12
2016-12-23,2476.0,796.0,584.0,453.0,268.0,852.0,717.0,141.0,454.0,12
2016-12-24,2082.0,682.0,558.0,455.0,260.0,786.0,673.6079711914062,139.0,421.0,12
2016-12-25,2509.0,850.0,594.0,467.0,265.0,826.0,710.0,143.0,446.0,12
2016-12-26,2462.0,822.0,578.0,474.0,259.0,861.0,719.0,144.0,448.0,12
2016-12-27,2614.0,802.0,587.0,476.75,248.0,836.0,717.0,149.0,420.0,12
2016-12-28,2549.0,768.0,590.0,471.0,256.0,855.0,733.0,152.0,447.0,12
2016-12-29,2556.0,880.0,611.25,459.0,263.0,881.0,749.0,141.0,453.0,12
2016-12-30,2509.0,823.0,581.0,460.0,264.0,849.0,711.0,150.0,439.0,12
2016-12-31,2048.75,693.0,558.0,471.0,245.0,813.0,682.5761260986328,142.0,429.0,12
2017-01-01,2200.5,746.5,583.5,480.5,255.0,835.0,702.5,144.0,439.0,1
2017-01-02,2357.0,800.0,609.0,490.0,265.0,857.0,737.0,146.0,449.0,1
2017-01-03,2452.0,803.0,608.0,491.0,259.0,862.0,750.0,147.0,441.0,1
2017-01-04,2569.0,770.0,611.0,474.0,257.0,854.0,738.0,150.0,437.0,1
2017-01-05,2530.0,779.0,614.0,471.0,266.0,857.0,741.0,145.0,442.0,1
2017-01-06,2527.0,826.0,611.0,460.0,259.0,846.0,715.0,141.0,452.0,1
2017-01-07,2050.1875,690.75,554.0,493.0,249.0,810.0,681.0,139.0,432.0,1
2017-01-08,2436.0,764.0,588.0,446.0,268.0,874.0,750.0,151.0,458.0,1
2017-01-09,2463.0,764.0,619.0,489.0,259.0,871.0,761.0,146.0,438.0,1
2017-01-10,2571.0,780.0,597.0,503.0,271.0,884.0,762.0,140.0,453.0,1
2017-01-11,2471.0,778.0,607.0,492.0,253.0,890.0,747.0,140.0,450.0,1
2017-01-12,2502.0,786.0,607.0,488.0,265.0,868.0,782.0,145.0,469.0,1
2017-01-13,2454.0,779.0,584.0,484.0,266.0,879.0,756.0,146.0,441.0,1
2017-01-14,2074.234375,725.0,588.0,482.0,251.0,808.25,730.3940315246582,141.0,442.0,1
2017-01-15,2382.0,817.0,600.0,490.0,260.0,890.0,785.0,144.0,458.0,1
2017-01-16,2292.0,785.0,621.0,459.0,264.0,877.0,792.0,148.0,445.0,1
2017-01-17,2427.0,740.0,575.0,508.0,265.0,876.0,821.0,143.0,425.0,1
2017-01-18,2432.0,763.0,620.0,496.0,263.0,888.0,841.0,144.0,462.0,1
2017-01-19,2496.0,820.0,621.0,472.0,265.0,871.0,811.0,147.0,436.0,1
2017-01-20,2483.0,790.0,605.0,480.0,263.0,876.0,805.0,150.0,448.0,1
2017-01-21,2085.10546875,695.1875,562.0,501.0,257.0,799.0625,778.0,137.0,463.0,1
2017-01-22,2513.0,798.0,626.0,503.0,264.0,884.0,846.0,140.0,443.75,1
2017-01-23,2436.0,748.0,617.0,494.0,255.0,892.0,884.0,146.0,394.0,1
2017-01-24,2479.0,819.0,611.0,473.0,254.0,893.0,871.0,146.0,373.0,1
2017-01-25,2551.0,882.0,627.0,467.0,264.0,900.0,864.0,146.0,495.0,1
2017-01-26,2549.0,788.0,624.0,470.0,277.0,891.0,869.0,149.0,485.0,1
2017-01-27,2568.0,795.5,629.0,469.0,263.0,890.0,860.0,147.0,434.0,1
2017-01-28,2118.0,707.796875,562.0,491.0,254.0,798.078125,780.0,137.5,468.0,1
2017-01-29,2560.0,820.0,624.0,484.0,264.0,900.0,840.0,150.0,441.0,1
2017-01-30,2517.0,817.0,628.0,443.0,271.0,894.0,891.0,150.0,446.0,1
2017-01-31,2561.0,800.0,638.0,454.0,266.0,890.0,871.0,149.0,491.0,1
2017-02-01,2543.0,806.0,598.0,476.0,276.0,894.0,893.0,149.0,510.0,2
2017-02-02,2555.0,813.0,643.0,481.0,278.0,884.0,879.0,147.0,506.0,2
2017-02-03,2516.0,794.0,635.0,463.0,272.0,878.0,846.0,148.0,510.0,2
2017-02-04,2098.0,712.49609375,589.0,478.0,255.75,804.53515625,775.0,139.625,478.0,2
2017-02-05,2477.0,799.0,649.0,464.0,269.0,842.0,856.0,145.0,418.0,2
2017-02-06,2706.0,773.0,650.0,456.0,274.0,892.0,877.0,146.0,453.0,2
2017-02-07,2615.0,802.0,638.0,465.0,272.0,890.0,867.0,147.0,506.0,2
2017-02-08,2695.0,838.0,633.0,481.0,259.0,901.0,871.0,148.0,507.0,2
2017-02-09,2634.0,841.0,601.0,477.0,275.0,907.0,886.0,148.0,481.0,2
2017-02-10,2602.0,819.0,629.0,443.0,274.0,890.0,866.0,149.0,492.0,2
2017-02-11,2115.0,721.0,616.0,481.0,248.0,815.6533203125,803.0,140.0,482.0,2
2017-02-12,2619.0,751.0,642.0,482.75,275.0,900.0,844.0,147.0,496.0,2
2017-02-13,2647.8,759.0,639.2,468.25,272.0,897.4,845.6,146.6,478.6,2
2017-02-14,2676.6,767.0,636.4,462.0,269.0,894.8,847.2,146.2,461.2,2
2017-02-15,2705.4,775.0,633.6,432.0,266.0,892.2,848.8,145.8,443.8,2
2017-02-16,2734.2,783.0,630.8,451.0,263.0,889.6,850.4,145.4,426.4,2
2017-02-17,2763.0,791.0,628.0,470.0,260.0,887.0,852.0,145.0,409.0,2
2017-02-18,2236.0,726.0,606.0,509.0,264.0,840.297119140625,814.0,144.0,411.0,2
2017-02-19,2645.0,836.0,660.0,481.0,277.0,890.0,874.0,146.0,390.0,2
2017-02-20,2761.0,825.0,653.0,493.0,273.0,908.0,886.0,150.0,468.0,2
2017-02-21,2756.0,838.0,686.0,464.0,274.25,930.0,881.0,155.0,491.0,2
2017-02-22,2343.0,738.0,686.0,515.0,240.0,918.0,879.0,148.0,487.0,2
2017-02-23,2926.0,869.0,676.0,490.0,282.0,913.025,897.0,154.0,439.0,2
2017-02-24,2753.0,875.0,676.0,477.0,275.0,933.0,896.0,142.25,451.0,2
2017-02-25,2255.0,786.0,620.0,505.0,259.0,836.0,845.0,145.0,478.0,2
2017-02-26,2617.0,828.0,638.0,502.0,272.0,907.0,889.0,149.0,510.0,2
2017-02-27,2690.0,815.0,624.0,481.0,267.0,914.0,858.0,152.0,410.0,2
2017-02-28,2794.0,867.0,636.0,465.0,269.0,917.0,911.0,147.0,397.0,2
2017-03-01,2780.0,815.0,646.0,476.0,276.0,907.0,912.0,150.0,497.0,3
2017-03-02,2769.0,801.0,633.0,487.0,278.0,915.0,886.0,148.0,436.0,3
2017-03-03,2913.0,817.0,671.0,507.0,291.0,925.75,910.0,149.0,500.0,3
2017-03-04,2580.0,792.0,646.0,502.0,269.0,905.0,830.0,153.0,474.0,3
2017-03-05,2913.0,875.0,691.0,483.0,272.0,941.0,810.0,146.75,510.0,3
2017-03-06,2576.0,740.0,628.75,497.0,246.0,904.75,912.0,144.25,438.0,3
2017-03-07,2756.0,863.0,599.0,516.0,287.0,918.5,900.0,149.25,461.0,3
2017-03-08,2916.0,815.0,590.0,485.0,270.0,917.25,921.0,146.0,503.0,3
2017-03-09,2825.0,830.5,582.0,496.0,267.0,940.5,891.5,152.5,478.5,3
2017-03-10,2734.0,846.0,574.0,507.0,264.0,928.0,862.0,172.0625,454.0,3
2017-03-11,2243.0,709.0,643.0,515.5,267.25,898.0,852.75,153.5,471.0,3
2017-03-12,2587.0,751.0,593.25,486.0,243.0,944.75,806.0,140.0,432.0,3
2017-03-13,2777.0,814.0,629.0,423.0,267.0,901.0,872.0,153.0,485.0,3
2017-03-14,2725.0,823.0,603.0,529.0,259.0,915.0,859.0,146.0,479.0,3
2017-03-15,2750.0,810.0,588.0,500.5,287.0,910.0,919.0,147.0,503.0,3
2017-03-16,2618.0,820.0,595.0,514.0,251.0,912.0,915.0,151.0,404.0,3
2017-03-17,2774.0,809.0,611.0,507.0,253.0,955.0,911.0,140.0,404.0,3
2017-03-18,2500.0,801.0,614.0,523.0,264.0,914.0,884.0,147.0,407.0,3
2017-03-19,2476.0,818.0,465.0,407.0,252.0,921.0,881.0,152.0,275.0,3
2017-03-20,2817.0,855.0,609.0,495.0,279.0,896.0,900.0,122.0,509.0,3
2017-03-21,2557.0,842.0,569.0,532.0,275.0,912.0,750.0,149.0,448.0,3
2017-03-22,2737.0,829.0,617.0,524.0,278.0,934.0,839.0,147.0,458.0,3
2017-03-23,2764.0,860.0,642.0,528.0,293.0,974.0,875.0,157.0,487.0,3
2017-03-24,2979.0,894.0,672.0,542.0,299.0,997.0,882.0,155.515625,480.0,3
2017-03-25,2724.0,796.0,638.0,532.0,277.0,937.0,852.0,169.0,474.0,3
2017-03-26,2503.0,826.0,579.0,383.0,225.0,1010.0,740.0,165.0,438.0,3
2017-03-27,2426.0,804.0,705.0,493.0,265.0,995.0,836.0,165.0,459.0,3
2017-03-28,3078.0,892.0,718.0,544.0,282.0,1007.0,940.0,169.0,445.0,3
2017-03-29,3121.0,911.0,720.0,517.0,324.0,1034.0,962.0,170.0,442.0,3
2017-03-30,3050.0,920.0,585.0,471.0,197.0,918.0,924.0,136.0,466.0,3
2017-03-31,2993.5,927.5,644.5,462.0,221.0,938.5,928.5,156.0,459.5,3
2017-04-01,2937.0,935.0,704.0,453.0,245.0,959.0,933.0,176.0,453.0,4
2017-04-02,3241.0,893.0,733.0,525.0,232.0,1061.0,856.0,189.0,446.0,4
2017-04-03,3115.0,896.0,715.0,506.0,253.0,1024.0,881.0,171.0,453.0,4
2017-04-04,3003.0,913.0,705.0,528.25,176.0,777.0,664.0,178.0,407.0,4
2017-04-05,3137.0,699.0,546.0,514.0,225.0,1049.0,897.0,170.0,464.0,4
2017-04-06,2626.0,710.0,498.25,483.0,224.0,832.0,881.0,163.0,464.0,4
2017-04-07,3070.0,863.0,687.0,540.0,264.0,1034.0,947.0,154.0,473.0,4
2017-04-08,2952.0,830.0,741.0,425.0,289.0,960.0,914.0,180.0,362.0,4
2017-04-09,3236.0,917.0,618.0,493.0,309.0,934.0,703.0,155.0,411.0,4
2017-04-10,3284.0,841.0,640.0,527.0,319.0,859.0,876.0,163.0,390.0,4
2017-04-11,3499.0,825.0,730.0,488.0,326.0,1094.0,879.0,187.0,361.0,4
2017-04-12,3322.0,895.0,665.0,488.0,342.0,1005.0,875.0,203.0,393.0,4
2017-04-13,3357.0,942.0,684.0,504.0,340.0,978.0,869.0,170.0,388.0,4
2017-04-14,3361.0,924.0,702.0,526.0,342.0,948.0,876.0,182.0,418.0,4
2017-04-15,2891.0,882.0,768.0,605.0,336.0,963.0,883.0,184.0,348.0,4
2017-04-16,3379.0,924.0,751.0,414.25,350.0,951.0,632.5,169.0,420.25,4
2017-04-17,3363.0,930.5,756.0,508.5,341.5,984.5,668.0,178.5,306.5,4
2017-04-18,3347.0,937.0,761.0,549.0,333.0,1018.0,981.0,188.0,459.0,4
2017-04-19,3447.0,938.0,781.0,555.0,350.0,1064.0,894.0,189.0,415.0,4
2017-04-20,2113.0,902.0,678.3125,546.0,295.25,940.5,472.0,189.0,434.0,4
2017-04-21,3003.0,875.0,619.0,463.0,304.0,956.0,800.0,145.0,457.0,4
2017-04-22,2296.0,864.5,536.0,439.0,192.0,961.75,717.0,141.0,413.0,4
2017-04-23,2236.0,721.0,513.0,485.0625,232.0,802.0,493.0,150.0,407.0,4
2017-04-24,2815.0,771.0,638.0,445.0,262.0,793.0,759.0,168.125,446.0,4
2017-04-25,2477.0,879.25,605.0,440.0,272.0,833.0,762.0,136.0,408.0,4
2017-04-26,3127.0,883.0,691.0,517.5,245.0,915.0,731.0,169.0,476.0,4
2017-04-27,3075.0,909.0,735.0,589.0,291.0,988.0,954.0,171.0,508.0,4
2017-04-28,3300.0,930.0,795.0,596.0,333.0,682.0,938.0,195.0,407.0,4
2017-04-29,3115.0,858.0,713.0,577.0,256.0,1029.0,897.0,185.0,346.0,4
2017-04-30,3349.0,921.0,751.0,474.0,298.0,777.0,478.0,199.0,417.0,4
2017-05-01,3290.0,895.0,727.0,556.0,318.0,958.0,729.0,174.0,476.0,5
2017-05-02,2588.0,775.0,775.0,454.0,273.0,955.0,785.5,179.0,400.0,5
2017-05-03,3054.0,908.0,750.0,584.0,318.0,684.0,515.0,114.0,268.0,5
2017-05-04,3412.0,920.0,796.0,608.0,326.0,964.0,712.0,206.0,258.0,5
2017-05-05,3342.0,958.0,784.0,549.0,341.0,1064.0,709.0,204.0,306.0,5
2017-05-06,3015.0,888.0,737.0,608.0,302.0,895.0,750.0,193.0,359.0,5
2017-05-07,3364.0,916.0,786.0,559.0,355.0,953.0,808.0,182.0,289.0,5
2017-05-08,3411.0,921.0,772.0,539.0,304.0,852.0,781.0,157.0,368.0,5
2017-05-09,3337.0,980.0,668.0,450.0,328.0,748.0,795.0,121.0,360.0,5
2017-05-10,3155.0,931.0,620.0,443.0,291.0,678.0,725.0,117.0,401.0,5
2017-05-11,3281.0,1025.0,796.0,552.0,337.0,843.0,714.0,144.0,303.0,5
2017-05-12,3045.0,833.0,688.0,466.0,301.0,837.0,707.0,168.0,320.0,5
2017-05-13,3028.0,916.0,804.0,626.0,341.0,719.0,722.0,135.0,305.0,5
2017-05-14,2622.0,943.0,763.0,621.0,360.0,848.0,672.0,182.0,328.0,5
2017-05-15,3348.0,920.0,755.0,593.0,328.0,765.0,709.0,140.0,284.0,5
2017-05-16,3358.0,890.0,776.0,593.0,331.0,742.0,604.0,148.0,306.0,5
2017-05-17,3403.5,865.0,716.0,560.0,307.0,732.5,585.0,145.0,323.0,5
2017-05-18,3449.0,840.0,656.0,527.0,283.0,723.0,566.0,142.0,340.0,5
2017-05-19,3297.0,934.0,739.0,481.0,356.0,720.0,664.0,113.0,340.0,5
2017-05-20,3059.0,916.0,742.0,522.0,302.0,841.75,634.5,146.0,378.75,5
2017-05-21,3436.0,900.0,778.0,443.0,277.0,758.0,756.5,153.0,385.75,5
2017-05-22,3418.0,944.0,664.0,596.0,344.0,830.0,709.0,153.0,376.125,5
2017-05-23,3246.0,872.0,670.0,533.0,334.0,839.0,804.0,153.0,377.0,5
2017-05-24,3344.0,811.0,665.0,521.0,351.0,835.0,887.0,166.0,399.25,5
2017-05-25,3156.0,939.0,721.0,517.0,356.0,919.0,824.0,167.0,435.0,5
2017-05-26,3227.0,836.0,648.0,533.0,311.0,931.0,854.0,170.0,374.0,5
2017-05-27,2908.0,939.0,751.0,452.0,364.0,826.0,709.0,201.0,395.0,5
2017-05-28,3514.0,938.0,779.0,532.0,371.0,1065.0,896.0,172.0,463.0,5
2017-05-29,3502.0,935.5,801.5,520.5,373.5,1007.0,903.5,177.0,439.5,5
2017-05-30,3490.0,933.0,824.0,509.0,376.0,949.0,911.0,182.0,416.0,5
2017-05-31,3204.0,844.5,700.0,587.0,332.25,1004.0,952.0,183.0,404.0,5
2017-06-01,3172.0,809.0,756.0,555.0,334.75,921.75,801.0,212.0,496.0,6
2017-06-02,3065.0,672.0,645.0,575.0,314.0,931.25,809.0,162.25,434.0,6
2017-06-03,3093.0,829.0,767.0,512.25,312.0,927.0,747.125,188.0,456.0,6
2017-06-04,3580.0,938.0,808.0,534.0,267.0,1110.0,875.875,195.0,463.0,6
2017-06-05,3373.0,790.0,773.0,577.0,330.0,789.0,866.0,186.0,413.0,6
2017-06-06,3029.0,910.0,761.0,536.0,313.0,907.0,736.0,164.25,426.0,6
2017-06-07,3595.0,964.0,851.0,579.0,322.0,899.0,842.0,185.0,469.0,6
2017-06-08,3695.0,912.0,868.0,571.0,408.0,991.0,856.0,172.0,421.0,6
2017-06-09,3640.0,711.0,763.0,547.0,403.0,1050.0,868.0,170.0,365.0,6
2017-06-10,3336.0,884.0,838.0,568.0,373.0,1014.0,811.0,185.0,451.0,6
2017-06-11,3676.0,949.0,816.0,545.0,343.0,1054.0,865.0,194.0,359.0,6
2017-06-12,3391.0,811.0,745.0,527.0,336.0,1091.0,975.0,186.75,428.0,6
2017-06-13,2776.0,675.0,764.0,537.75,343.25,1034.0,857.0,171.0,494.0,6
2017-06-14,3514.0,738.0,789.0,605.0,349.0,1074.0,864.0,174.0,421.0,6
2017-06-15,3306.0,901.0,779.0,511.0,292.0,1054.0,752.0,188.0,445.0,6
2017-06-16,3602.0,829.0,825.0,494.0,364.0,1024.0,941.0,196.0,460.0,6
2017-06-17,3080.0,839.0,765.0,507.0,350.0,896.0,834.0,172.0,436.0,6
2017-06-18,3264.0,957.0,783.0,572.0,342.0,1027.0,986.0,206.0,431.0,6
2017-06-19,3367.0,938.0,808.0,484.0,334.0,1174.0,744.0,201.0,448.0,6
2017-06-20,3081.0,810.0,670.0,522.0,328.0,971.0,896.0,151.0,497.0,6
2017-06-21,3338.0,931.0,751.0,497.0,362.0,1013.0,923.0,181.0,434.0,6
2017-06-22,3415.0,866.0,817.0,577.0,370.0,1106.0,881.0,185.0,470.0,6
2017-06-23,3189.0,854.0,813.0,615.0,353.0,1101.0,891.0,200.0,432.0,6
2017-06-24,3067.0,849.0,816.0,639.0,376.0,1009.0,783.0,193.0,401.0,6
2017-06-25,2738.0,861.0,815.0,634.0,316.0,1037.0,875.0,190.0,407.0,6
2017-06-26,3263.0,723.0,760.0,606.0,377.0,1026.0,872.0,183.0,480.0,6
2017-06-27,3034.0,691.0,801.0,584.0,356.0,991.0,877.0,172.0,455.0,6
2017-06-28,3290.25,693.0,745.0,579.0,321.0,1020.0,886.0,186.0,430.0,6
2017-06-29,3323.0,730.0,718.0,574.0,320.0,1000.0,749.0,188.0,488.0,6
2017-06-30,3309.0,759.0,714.0,596.0,343.0,990.0,804.0,182.0,477.0,6
2017-07-01,3083.75,733.0,600.0,568.0,313.0,955.0,815.25,167.0,449.0,7
2017-07-02,2738.0,907.0,774.0,639.0,367.0,1071.0,861.0,188.0,474.0,7
2017-07-03,2897.0,891.0,760.0,593.0,350.0,937.0,870.0,180.0,447.0,7
2017-07-04,3000.0,812.0,722.0,572.0,347.0,1019.0,885.0,187.0,471.0,7
2017-07-05,3097.0,875.0,816.0,582.0,369.0,1038.0,884.0,180.0,425.0,7
2017-07-06,3171.0,792.0,799.0,587.0,360.0,1026.0,826.0,190.0,459.0,7
2017-07-07,3099.0,842.0,789.0,594.0,370.5,973.5,832.0,181.5,451.5,7
2017-07-08,3027.0,892.0,779.0,601.0,381.0,921.0,838.0,173.0,444.0,7
2017-07-09,3298.0,938.0,856.0,589.0,393.0,966.0,812.0,178.0,427.0,7
2017-07-10,3397.0,936.0,719.0,556.0,380.0,983.0,778.0,174.0,430.0,7
2017-07-11,3279.0,905.0,817.0,559.0,363.0,909.0,800.0,172.0,429.0,7
2017-07-12,3212.0,949.0,746.0,601.0,381.0,898.0,836.0,164.0,440.0,7
2017-07-13,3400.0,993.0,827.0,598.0,399.0,903.0,825.0,172.0,433.0,7
2017-07-14,3346.0,892.0,841.0,543.0,368.0,923.0,889.0,162.0,425.0,7
2017-07-15,3161.0,847.0,816.0,588.0,374.0,946.0,806.0,169.0,436.0,7
2017-07-16,3430.0,933.0,732.0,589.0,399.0,938.0,843.0,164.0,426.0,7
2017-07-17,3587.0,890.0,857.0,599.0,387.0,983.0,799.0,179.0,380.0,7
2017-07-18,3490.0,983.0,764.5,576.0,401.0,901.0,777.0,144.0,442.0,7
2017-07-19,3712.0,947.0,801.0,534.0,420.0,879.0,751.0,159.0,430.0,7
2017-07-20,3419.0,832.0,702.0,614.0,399.0,930.0,849.0,168.0,416.0,7
2017-07-21,3341.0,796.0,723.0,593.0,359.0,894.0,751.0,169.0,404.0,7
2017-07-22,3049.0,860.0,779.0,623.0,385.0,877.0,828.0,175.0,436.0,7
2017-07-23,3367.0,987.0,786.0,626.0,360.0,898.0,812.0,186.0,442.0,7
2017-07-24,3268.0,758.0,781.0,617.0,374.0,916.0,883.0,162.0,392.0,7
2017-07-25,3054.0,771.0,709.0,567.5,339.0,858.0,786.0,138.0,425.0,7
2017-07-26,3153.0,825.0,728.0,595.0,368.0,870.0,805.0,157.0,421.0,7
2017-07-27,3295.0,916.0,780.0,621.0,350.0,969.0,817.0,168.0,408.0,7
2017-07-28,3308.0,995.0,741.0,601.0,388.0,887.0,802.0,168.0,408.0,7
2017-07-29,3198.0,840.0,784.0,612.0,384.0,811.0,802.25,148.0,398.0,7
